FIPS,state,county,buildings,minimal_exposure,indirect_exposure,direct_exposure,burn_probability,wildfire_risk,population,svi,svi_socioeconomic,svi_household,svi_minority,svi_housing_transport,county_label,svi_quartile,high_high,compound_priority
48385,TX,"Real County, TX",5980,0,0.092976589,0.907023411,0.776,0.803,2830,0.783,0.5523,0.9806,0.6309,0.6392,"Real County, TX",Q4: Most vulnerable,TRUE,0.793
48387,TX,"Red River County, TX",13343,5.99565e-4,0.25376602,0.745634415,0.788,0.747,11627,0.6895,0.7945,0.6783,0.6287,0.3796,"Red River County, TX",Q3,FALSE,0.71825
48389,TX,"Reeves County, TX",12487,0.05189397,0.566829503,0.381276528,0.631,0.655,14022,0.9548,0.9389,0.7035,0.9809,0.9462,"Reeves County, TX",Q4: Most vulnerable,FALSE,0.8049
48391,TX,"Refugio County, TX",6875,0.082763636,0.385018182,0.532218182,0.877,0.843,6718,0.9653,0.91,0.9962,0.9201,0.7133,"Refugio County, TX",Q4: Most vulnerable,TRUE,0.90415
48393,TX,"Roberts County, TX",1531,0,0.237753103,0.762246897,0.999,0.996,764,0.0576,0.1406,0.0067,0.4741,0.2437,"Roberts County, TX",Q1: Least vulnerable,FALSE,0.5268
48395,TX,"Robertson County, TX",16673,0.006477539,0.238109518,0.755412943,0.662,0.641,16912,0.8546,0.707,0.9793,0.8199,0.6322,"Robertson County, TX",Q4: Most vulnerable,FALSE,0.7478
48397,TX,"Rockwall County, TX",44756,0.374229154,0.32768790800000003,0.298082939,0.574,0.593,110631,0.1164,0.0913,0.28,0.7066,0.0875,"Rockwall County, TX",Q1: Least vulnerable,FALSE,0.3547
48399,TX,"Runnels County, TX",11489,0.198276612,0.31630255,0.485420837,0.781,0.8,9858,0.5148,0.4922,0.985,0.7821,0.0242,"Runnels County, TX",Q3,FALSE,0.6574
48401,TX,"Rusk County, TX",35599,0.033652631,0.215652125,0.750695244,0.643,0.623,52755,0.7973,0.7486,0.7464,0.7537,0.7248,"Rusk County, TX",Q4: Most vulnerable,FALSE,0.7101500000000001
48403,TX,"Sabine County, TX",11889,0.020943729,0.08823282,0.89082345,0.664,0.649,9980,0.5609,0.8839,0.4868,0.4537,0.1327,"Sabine County, TX",Q3,FALSE,0.60495
48405,TX,"San Augustine County, TX",9112,0.003072871,0.117976295,0.878950834,0.654,0.641,7920,0.9885,0.9793,0.944,0.6828,0.972,"San Augustine County, TX",Q4: Most vulnerable,FALSE,0.8147500000000001
48407,TX,"San Jacinto County, TX",19519,0.024181567,0.121163994,0.854654439,0.645,0.62,27666,0.8091,0.9329,0.875,0.6347,0.2965,"San Jacinto County, TX",Q4: Most vulnerable,FALSE,0.71455
48409,TX,"San Patricio County, TX",36989,0.507880721,0.163048474,0.329070805,0.716,0.717,68942,0.92490000000000006,0.846,0.9761,0.9354,0.7101,"San Patricio County, TX",Q4: Most vulnerable,FALSE,0.8209500000000001
48411,TX,"San Saba County, TX",8335,0,0.165446911,0.834553089,0.835,0.834,5779,0.6389,0.6977,0.6561,0.7521,0.3522,"San Saba County, TX",Q3,FALSE,0.73645
48413,TX,"Schleicher County, TX",3905,0,0.324455826,0.675544174,0.948,0.948,2474,0.5803,0.7401,0.762,0.9052,0.0735,"Schleicher County, TX",Q3,FALSE,0.76415
48415,TX,"Scurry County, TX",14136,0.190294284,0.396859083,0.412846633,0.906,0.928,16883,0.5332,0.5202,0.4846,0.8686,0.3548,"Scurry County, TX",Q3,FALSE,0.7306
48417,TX,"Shackelford County, TX",4840,0.004338843,0.424793388,0.570867769,0.948,0.954,3134,0.3936,0.511,0.2119,0.4445,0.3872,"Shackelford County, TX",Q2,FALSE,0.6738
48419,TX,"Shelby County, TX",22109,0.001944909,0.132615677,0.865439414,0.52,0.501,24157,0.8778,0.77,0.9481,0.7751,0.7598,"Shelby County, TX",Q4: Most vulnerable,FALSE,0.6894
48421,TX,"Sherman County, TX",3207,0.027439975,0.452447771,0.520112254,0.876,0.873,2414,0.6309,0.4757,0.9485,0.833,0.2654,"Sherman County, TX",Q3,FALSE,0.75195
48423,TX,"Smith County, TX",108240,0.244077975,0.274242424,0.481679601,0.657,0.643,234667,0.8234,0.7334,0.7916,0.797,0.7735,"Smith County, TX",Q4: Most vulnerable,FALSE,0.7332000000000001
48425,TX,"Somervell County, TX",7804,0,0.1446694,0.8553306,0.923,0.931,9337,0.5135,0.2959,0.6468,0.5597,0.6853,"Somervell County, TX",Q3,FALSE,0.7222500000000001
48427,TX,"Starr County, TX",31648,0.025183266,0.562752781,0.412063953,0.896,0.891,65716,0.9905,0.9978,0.9682,0.999,0.7197,"Starr County, TX",Q4: Most vulnerable,TRUE,0.94075
48429,TX,"Stephens County, TX",10224,0.021713615,0.38458529,0.593701095,0.933,0.94,9260,0.9898,0.9768,0.9539,0.6806,0.9752,"Stephens County, TX",Q4: Most vulnerable,TRUE,0.9649
48431,TX,"Sterling County, TX",1818,0,0.431243124,0.568756876,0.981,0.976,1392,0.1419,0.1794,0.2447,0.7156,0.0636,"Sterling County, TX",Q1: Least vulnerable,FALSE,0.55895
48433,TX,"Stonewall County, TX",2608,0.001150307,0.343174847,0.655674847,0.894,0.91,1331,0.2994,0.4769,0.2214,0.6449,0.132,"Stonewall County, TX",Q2,FALSE,0.6047
48435,TX,"Sutton County, TX",4685,0,0.401921025,0.598078975,0.945,0.937,3345,0.7687,0.7448,0.8145,0.9777,0.4283,"Sutton County, TX",Q4: Most vulnerable,TRUE,0.8528500000000001
48437,TX,"Swisher County, TX",6438,0.083566325,0.42435539,0.492078285,0.922,0.918,6989,0.9103,0.95,0.7766,0.9096,0.713,"Swisher County, TX",Q4: Most vulnerable,TRUE,0.91415
48439,TX,"Tarrant County, TX",694167,0.740406847,0.097603314,0.161989838,0.699,0.713,2113854,0.7585,0.7792,0.6707,0.8982,0.5017,"Tarrant County, TX",Q4: Most vulnerable,FALSE,0.7357499999999999
48441,TX,"Taylor County, TX",70358,0.535319367,0.15999602,0.304684613,0.83,0.836,143029,0.7591,0.6363,0.7289,0.7655,0.7353,"Taylor County, TX",Q4: Most vulnerable,TRUE,0.79755
48443,TX,"Terrell County, TX",2090,0,0.356937799,0.643062201,0.864,0.86,862,0.0859,0.0767,0.6812,0.8533,0.0025,"Terrell County, TX",Q1: Least vulnerable,FALSE,0.47295
48445,TX,"Terry County, TX",8021,0.65253709,0.028550056,0.318912854,0.701,0.728,11816,0.9828,0.9625,0.9462,0.9325,0.9128,"Terry County, TX",Q4: Most vulnerable,FALSE,0.8553999999999999
48447,TX,"Throckmorton County, TX",2893,0,0.326996198,0.673003802,0.944,0.952,1439,0.1581,0.4375,0.2428,0.4496,0.0143,"Throckmorton County, TX",Q1: Least vulnerable,FALSE,0.5550499999999999
48449,TX,"Titus County, TX",19351,0.090951372,0.271045424,0.638003204,0.746,0.707,31301,0.8995,0.8956,0.9227,0.9052,0.6252,"Titus County, TX",Q4: Most vulnerable,FALSE,0.80325
48451,TX,"Tom Green County, TX",62952,0.42781802,0.241009023,0.331172957,0.939,0.935,119276,0.8113,0.6204,0.7957,0.8673,0.8304,"Tom Green County, TX",Q4: Most vulnerable,TRUE,0.8731500000000001
48453,TX,"Travis County, TX",412849,0.456980639,0.257888477,0.285130883,0.659,0.681,1289054,0.5702,0.5527,0.0935,0.882,0.7805,"Travis County, TX",Q3,FALSE,0.6256
48455,TX,"Trinity County, TX",13423,0.016762274,0.237875289,0.745362438,0.695,0.672,13735,0.9185,0.8552,0.9879,0.574,0.7518,"Trinity County, TX",Q4: Most vulnerable,FALSE,0.79525
48457,TX,"Tyler County, TX",20817,6.2449e-4,0.06984676,0.929528751,0.769,0.745,19962,0.9319,0.8842,0.9103,0.5501,0.951,"Tyler County, TX",Q4: Most vulnerable,FALSE,0.8384499999999999
48459,TX,"Upshur County, TX",28969,8.62991e-4,0.183782664,0.815354344,0.652,0.636,41261,0.6017,0.6841,0.7817,0.5425,0.259,"Upshur County, TX",Q3,FALSE,0.61885
48461,TX,"Upton County, TX",4194,9.53743e-4,0.468526466,0.53051979,0.704,0.648,3284,0.77,0.6876,0.7092,0.9185,0.6567,"Upton County, TX",Q4: Most vulnerable,FALSE,0.7090000000000001
48463,TX,"Uvalde County, TX",20444,0.105899041,0.304294659,0.5898063,0.657,0.691,24833,0.9911,0.9065,0.9968,0.9749,0.9364,"Uvalde County, TX",Q4: Most vulnerable,FALSE,0.84105
48465,TX,"Val Verde County, TX",25251,0.020791256,0.606906657,0.372302087,0.933,0.921,47693,0.9437,0.8371,0.9329,0.9889,0.8877,"Val Verde County, TX",Q4: Most vulnerable,TRUE,0.93235
48467,TX,"Van Zandt County, TX",44381,0.003289696,0.177688651,0.819021653,0.677,0.658,60053,0.5714,0.6538,0.7633,0.4948,0.265,"Van Zandt County, TX",Q3,FALSE,0.6147
48469,TX,"Victoria County, TX",48954,0.25050047,0.306614373,0.442885157,0.836,0.792,91209,0.9198,0.8606,0.8937,0.9052,0.8377,"Victoria County, TX",Q4: Most vulnerable,TRUE,0.8559
48471,TX,"Walker County, TX",30133,0.048650981,0.211396144,0.739952876,0.675,0.651,77182,0.9392,0.9755,0.1161,0.8225,0.9997,"Walker County, TX",Q4: Most vulnerable,FALSE,0.7951
48473,TX,"Waller County, TX",33136,0.007061806,0.205727909,0.787210285,0.715,0.678,57463,0.8317,0.7868,0.5262,0.9176,0.8514,"Waller County, TX",Q4: Most vulnerable,FALSE,0.75485
48475,TX,"Ward County, TX",10526,9.5003e-5,0.595382861,0.404522136,0.733,0.754,11347,0.7235,0.6548,0.8412,0.9345,0.3987,"Ward County, TX",Q3,FALSE,0.73875
48477,TX,"Washington County, TX",29655,0.035542067,0.184252234,0.780205699,0.542,0.518,35807,0.6522,0.4467,0.4601,0.7585,0.8826,"Washington County, TX",Q3,FALSE,0.5851
48479,TX,"Webb County, TX",85394,0.387650186,0.479401363,0.132948451,0.616,0.667,267282,0.9831,0.9917,0.917,0.9987,0.8034,"Webb County, TX",Q4: Most vulnerable,FALSE,0.8250500000000001
48481,TX,"Wharton County, TX",28860,0.05045045,0.347609148,0.601940402,0.546,0.509,41614,0.9456,0.9141,0.9319,0.9045,0.8078,"Wharton County, TX",Q4: Most vulnerable,FALSE,0.7273000000000001
48483,TX,"Wheeler County, TX",7874,0,0.36487173,0.63512827,0.996,0.99,4980,0.9045,0.9036,0.986,0.6828,0.5377,"Wheeler County, TX",Q4: Most vulnerable,TRUE,0.9472499999999999
48485,TX,"Wichita County, TX",65168,0.547692119,0.266280997,0.186026884,0.927,0.933,129584,0.8167,0.7372,0.6876,0.741,0.8416,"Wichita County, TX",Q4: Most vulnerable,TRUE,0.87485
48487,TX,"Wilbarger County, TX",10154,0.434508568,0.303033287,0.262458145,0.846,0.853,12795,0.9561,0.9691,0.8906,0.8272,0.7938,"Wilbarger County, TX",Q4: Most vulnerable,TRUE,0.90455
48489,TX,"Willacy County, TX",10631,0.551218136,0.064340137,0.384441727,0.703,0.715,20308,0.985,0.9892,0.91,0.993,0.8428,"Willacy County, TX",Q4: Most vulnerable,FALSE,0.85
48491,TX,"Williamson County, TX",224374,0.427638675,0.254383306,0.317978019,0.654,0.694,617396,0.3207,0.2701,0.4009,0.8199,0.2275,"Williamson County, TX",Q2,FALSE,0.50735
48493,TX,"Wilson County, TX",35791,0,0.113408399,0.886591601,0.672,0.665,50381,0.2972,0.2351,0.2402,0.833,0.3363,"Wilson County, TX",Q2,FALSE,0.4811
48495,TX,"Winkler County, TX",6449,3.10126e-4,0.695146534,0.30454334,0.792,0.779,7582,0.4448,0.3958,0.3252,0.9523,0.3388,"Winkler County, TX",Q2,FALSE,0.6119
48497,TX,"Wise County, TX",53668,0.013844377,0.164828203,0.82132742,0.888,0.874,70062,0.5422,0.4483,0.79,0.6128,0.3923,"Wise County, TX",Q3,FALSE,0.7081
48499,TX,"Wood County, TX",35250,0.012255319,0.217475177,0.770269504,0.631,0.606,45341,0.7655,0.7124,0.847,0.5011,0.6771,"Wood County, TX",Q4: Most vulnerable,FALSE,0.68575
48501,TX,"Yoakum County, TX",6306,0.007611798,0.607516651,0.384871551,0.856,0.851,7630,0.587,0.622,0.5918,0.9644,0.2472,"Yoakum County, TX",Q3,FALSE,0.719
48503,TX,"Young County, TX",16143,0.057857895,0.385120486,0.557021619,0.947,0.954,17903,0.5345,0.4639,0.9535,0.5892,0.1575,"Young County, TX",Q3,FALSE,0.74425
48505,TX,"Zapata County, TX",10101,4.95e-4,0.613206613,0.386298386,0.813,0.822,13896,0.9968,0.9901,0.9809,0.9984,0.9014,"Zapata County, TX",Q4: Most vulnerable,TRUE,0.9094
48507,TX,"Zavala County, TX",8022,0.021815009,0.56394914,0.414235851,0.696,0.732,9700,0.909,0.8813,0.9905,0.9978,0.4292,"Zavala County, TX",Q4: Most vulnerable,FALSE,0.8205
49001,UT,"Beaver County, UT",5746,0.017925513,0.496345284,0.485729203,0.891,0.932,7102,0.1457,0.1556,0.5612,0.4658,0.0519,"Beaver County, UT",Q1: Least vulnerable,FALSE,0.53885
49003,UT,"Box Elder County, UT",30913,0.250315401,0.417138421,0.332546178,0.992,0.996,58291,0.1215,0.1527,0.1416,0.3977,0.1686,"Box Elder County, UT",Q1: Least vulnerable,FALSE,0.55875
49005,UT,"Cache County, UT",48293,0.305758599,0.374816226,0.319425175,0.862,0.899,134428,0.3478,0.2816,0.2889,0.4779,0.538,"Cache County, UT",Q2,FALSE,0.6234
49007,UT,"Carbon County, UT",13766,0.001380212,0.663300886,0.335318902,0.644,0.741,20338,0.6297,0.7051,0.7436,0.4932,0.3748,"Carbon County, UT",Q3,FALSE,0.68535
49009,UT,"Daggett County, UT",2340,0,0.285470085,0.714529915,0.859,0.893,638,0.1849,0.2199,0.0506,0.182,0.5469,"Daggett County, UT",Q1: Least vulnerable,FALSE,0.53895
49011,UT,"Davis County, UT",113721,0.528073091,0.341344167,0.130582742,0.857,0.908,363032,0.0678,0.0325,0.2822,0.4948,0.1069,"Davis County, UT",Q1: Least vulnerable,FALSE,0.4879
49013,UT,"Duchesne County, UT",17229,0.075744384,0.166521562,0.757734053,0.617,0.707,19779,0.5361,0.5778,0.4629,0.4445,0.5167,"Duchesne County, UT",Q3,FALSE,0.62155
49015,UT,"Emery County, UT",8217,0.089570403,0.474382378,0.436047219,0.451,0.516,9898,0.2269,0.1645,0.6729,0.2914,0.2008,"Emery County, UT",Q1: Least vulnerable,FALSE,0.37145
49017,UT,"Garfield County, UT",6369,4.71032e-4,0.373842047,0.625686921,0.63,0.732,5121,0.3423,0.4617,0.364,0.3446,0.251,"Garfield County, UT",Q2,FALSE,0.53715
49019,UT,"Grand County, UT",7544,9.2789e-4,0.465800636,0.533271474,0.587,0.692,9680,0.4582,0.433,0.3331,0.5218,0.5597,"Grand County, UT",Q2,FALSE,0.5751
49021,UT,"Iron County, UT",24102,0.057049208,0.472284458,0.470666335,0.929,0.969,58068,0.4114,0.5017,0.2809,0.4496,0.384,"Iron County, UT",Q2,FALSE,0.6901999999999999
49023,UT,"Juab County, UT",6784,0.073113208,0.498378538,0.428508255,0.966,0.984,11943,0.0659,0.0487,0.1887,0.2692,0.1823,"Juab County, UT",Q1: Least vulnerable,FALSE,0.52495
49025,UT,"Kane County, UT",8458,2.36463e-4,0.25419721,0.745566328,0.817,0.88,7814,0.259,0.2265,0.5861,0.2399,0.2663,"Kane County, UT",Q2,FALSE,0.5695
49027,UT,"Millard County, UT",10841,0.12996956,0.30735172,0.56267872,0.842,0.873,13027,0.4502,0.4241,0.8657,0.4763,0.1642,"Millard County, UT",Q2,FALSE,0.6616
49029,UT,"Morgan County, UT",6451,0,0.372810417,0.627189583,0.906,0.941,12367,0,0.0019,0.0146,0.1409,0.0019,"Morgan County, UT",Q1: Least vulnerable,FALSE,0.4705
49031,UT,"Piute County, UT",2035,0.006879607,0.431941032,0.561179361,0.771,0.839,1764,0.5402,0.9478,0.3293,0.0544,0.1753,"Piute County, UT",Q3,FALSE,0.6896
49033,UT,"Rich County, UT",5018,0.002789956,0.1681945,0.829015544,0.773,0.807,2543,0.2141,0.0811,0.8193,0.4117,0.1829,"Rich County, UT",Q1: Least vulnerable,FALSE,0.5105500000000001
49035,UT,"Salt Lake County, UT",384243,0.793435404,0.154600084,0.051964512,0.934,0.964,1180643,0.4512,0.3325,0.4044,0.6777,0.552,"Salt Lake County, UT",Q2,FALSE,0.7076
49037,UT,"San Juan County, UT",13017,0.001843743,0.187831298,0.81032496,0.531,0.643,14524,0.9567,0.8524,0.9688,0.8988,0.8794,"San Juan County, UT",Q4: Most vulnerable,FALSE,0.79985
49039,UT,"Sanpete County, UT",20882,0.022698975,0.382482521,0.594818504,0.82,0.857,28816,0.5116,0.6064,0.2743,0.4146,0.5507,"Sanpete County, UT",Q3,FALSE,0.6843
49041,UT,"Sevier County, UT",14347,0.076113473,0.601658883,0.322227643,0.783,0.844,21667,0.2886,0.37,0.1931,0.2485,0.4162,"Sevier County, UT",Q2,FALSE,0.5663
49043,UT,"Summit County, UT",26431,3.7834e-5,0.251901177,0.748060989,0.856,0.894,42524,0.0509,0.0267,0.251,0.4556,0.091,"Summit County, UT",Q1: Least vulnerable,FALSE,0.47245000000000004
49045,UT,"Tooele County, UT",28879,0.003324215,0.677343398,0.319332387,0.99,0.997,74032,0.1766,0.1206,0.3204,0.5269,0.238,"Tooele County, UT",Q1: Least vulnerable,FALSE,0.5868
49047,UT,"Uintah County, UT",22254,0.212590995,0.164644558,0.622764447,0.648,0.727,35951,0.5297,0.5644,0.4216,0.5294,0.5081,"Uintah County, UT",Q3,FALSE,0.62835
49049,UT,"Utah County, UT",179533,0.397347563,0.429620181,0.173032256,0.955,0.971,666021,0.2555,0.1798,0.1963,0.5183,0.5011,"Utah County, UT",Q2,FALSE,0.61325
49051,UT,"Wasatch County, UT",17353,0.164006224,0.197141705,0.638852072,0.901,0.936,35009,0.0748,0.0776,0.1508,0.4871,0.1114,"Wasatch County, UT",Q1: Least vulnerable,FALSE,0.5054000000000001
49053,UT,"Washington County, UT",74875,0.114924875,0.557916528,0.327158598,0.94,0.968,183297,0.3875,0.3382,0.5762,0.4763,0.3309,"Washington County, UT",Q2,FALSE,0.67775
49055,UT,"Wayne County, UT",3613,0.001937448,0.350678107,0.647384445,0.466,0.579,2532,0.1053,0.244,0.3166,0.0041,0.0589,"Wayne County, UT",Q1: Least vulnerable,FALSE,0.34214999999999995
49057,UT,"Weber County, UT",98566,0.506523548,0.278371852,0.2151046,0.866,0.905,262960,0.3471,0.2393,0.4944,0.6083,0.3891,"Weber County, UT",Q2,FALSE,0.62605
50001,VT,"Addison County, VT",27827,0.010601215,0.155173033,0.834225752,0.121,0.115,37434,0.139,0.1518,0.0652,0.2323,0.4499,"Addison County, VT",Q1: Least vulnerable,FALSE,0.127
50003,VT,"Bennington County, VT",26096,0.002490803,0.223405886,0.774103311,0.12,0.117,37326,0.349,0.2736,0.433,0.1861,0.5861,"Bennington County, VT",Q2,FALSE,0.23299999999999998
50005,VT,"Caledonia County, VT",22528,0.004971591,0.168767756,0.826260653,0.08,0.076,30418,0.2844,0.2113,0.4473,0.1225,0.5367,"Caledonia County, VT",Q2,FALSE,0.1802
50007,VT,"Chittenden County, VT",62667,0.196562784,0.285062313,0.518374902,0.097,0.094,168309,0.2205,0.1763,0.0245,0.3802,0.7722,"Chittenden County, VT",Q1: Least vulnerable,FALSE,0.15725
50009,VT,"Essex County, VT",7100,0.01084507,0.097183099,0.891971831,0.056,0.054,5976,0.4155,0.6386,0.5752,0.0983,0.1852,"Essex County, VT",Q2,FALSE,0.23475
50011,VT,"Franklin County, VT",29342,0.01908527,0.250732738,0.730181992,0.077,0.074,50101,0.1219,0.2444,0.0748,0.1654,0.1976,"Franklin County, VT",Q1: Least vulnerable,FALSE,0.09795
50013,VT,"Grand Isle County, VT",8178,0.123502079,0.070066031,0.80643189,0.085,0.092,7335,0.006,0.1203,0.0156,0.2485,0.0057,"Grand Isle County, VT",Q1: Least vulnerable,FALSE,0.049
50015,VT,"Lamoille County, VT",16806,0.002142092,0.11930263,0.878555278,0.081,0.079,25977,0.1409,0.2685,0.034,0.1276,0.3678,"Lamoille County, VT",Q1: Least vulnerable,FALSE,0.10994999999999999
50017,VT,"Orange County, VT",23131,0.001037569,0.089447062,0.909515369,0.102,0.098,29439,0.0939,0.1565,0.0967,0.0735,0.224,"Orange County, VT",Q1: Least vulnerable,FALSE,0.09595000000000001
50019,VT,"Orleans County, VT",22673,0.014025493,0.13081639,0.855158118,0.072,0.07,27459,0.3548,0.4508,0.3038,0.1037,0.4664,"Orleans County, VT",Q2,FALSE,0.2124
50021,VT,"Rutland County, VT",41978,0.012935347,0.280909048,0.706155605,0.119,0.116,60585,0.3955,0.2879,0.1661,0.1094,0.9093,"Rutland County, VT",Q2,FALSE,0.25575000000000003
50023,VT,"Washington County, VT",35214,7.38343e-4,0.256290112,0.742971545,0.09,0.086,59768,0.161,0.1222,0.1098,0.1508,0.5791,"Washington County, VT",Q1: Least vulnerable,FALSE,0.1235
50025,VT,"Windham County, VT",33347,2.69889e-4,0.181425615,0.818304495,0.103,0.1,45857,0.3185,0.3248,0.3159,0.2265,0.4878,"Windham County, VT",Q2,FALSE,0.20925
50027,VT,"Windsor County, VT",42880,0.002448694,0.188572761,0.808978545,0.102,0.098,57832,0.1499,0.1817,0.0961,0.1409,0.4143,"Windsor County, VT",Q1: Least vulnerable,FALSE,0.12395
51001,VA,"Accomack County, VA",29188,0.122824448,0.29810196,0.579073592,0.524,0.603,33367,0.8597,0.7416,0.8982,0.791,0.7973,"Accomack County, VA",Q4: Most vulnerable,FALSE,0.73135
51003,VA,"Albemarle County, VA",45447,0.005742953,0.206306247,0.7879508,0.421,0.426,112513,0.2469,0.1295,0.245,0.5927,0.5059,"Albemarle County, VA",Q1: Least vulnerable,FALSE,0.33645
51005,VA,"Alleghany County, VA",11640,0,0.309965636,0.690034364,0.65,0.672,15159,0.3102,0.3099,0.1864,0.2444,0.5918,"Alleghany County, VA",Q2,FALSE,0.4911
51007,VA,"Amelia County, VA",13033,0,0.053709814,0.946290186,0.264,0.255,13309,0.3853,0.4808,0.2399,0.6287,0.2924,"Amelia County, VA",Q2,FALSE,0.32015
51009,VA,"Amherst County, VA",20046,2.49426e-4,0.133941934,0.86580864,0.555,0.568,31426,0.4022,0.4244,0.1632,0.6198,0.4973,"Amherst County, VA",Q2,FALSE,0.4851
51011,VA,"Appomattox County, VA",11870,1.68492e-4,0.069755687,0.930075821,0.393,0.372,16253,0.1441,0.2848,0.1419,0.5892,0.0557,"Appomattox County, VA",Q1: Least vulnerable,FALSE,0.25805
51013,VA,"Arlington County, VA",44241,0.845482697,0,0.154517303,0.086,0.076,235845,0.1597,0.0423,0.0115,0.7894,0.7945,"Arlington County, VA",Q1: Least vulnerable,FALSE,0.11785000000000001
51015,VA,"Augusta County, VA",52079,0.018529542,0.203114499,0.778355959,0.572,0.588,77433,0.2129,0.1591,0.1626,0.3166,0.5266,"Augusta County, VA",Q1: Least vulnerable,FALSE,0.40045
51017,VA,"Bath County, VA",5281,7.57432e-4,0.051884113,0.947358455,0.633,0.659,4177,0.1674,0.3678,0.16,0.1409,0.1314,"Bath County, VA",Q1: Least vulnerable,FALSE,0.4132
51019,VA,"Bedford County, VA",51787,0.01440516,0.122675575,0.862919265,0.508,0.505,79761,0.0853,0.0878,0.1215,0.4085,0.1721,"Bedford County, VA",Q1: Least vulnerable,FALSE,0.29515
51021,VA,"Bland County, VA",7321,0,0.04958339,0.95041661,0.68,0.659,6241,0.0974,0.0493,0.0458,0.1276,0.6195,"Bland County, VA",Q1: Least vulnerable,FALSE,0.37820000000000004
51023,VA,"Botetourt County, VA",21962,0,0.18149531,0.81850469,0.618,0.637,33734,0.013,0.0375,0.0226,0.2294,0.0783,"Botetourt County, VA",Q1: Least vulnerable,FALSE,0.325
51025,VA,"Brunswick County, VA",14667,0.005522602,0.088361628,0.90611577,0.326,0.313,15965,0.8311,0.8101,0.308,0.9141,0.9281,"Brunswick County, VA",Q4: Most vulnerable,FALSE,0.57205
51027,VA,"Buchanan County, VA",17326,0,0.048193466,0.951806534,0.912,0.878,20246,0.5975,0.8517,0.5049,0.015,0.4381,"Buchanan County, VA",Q3,FALSE,0.73775
51029,VA,"Buckingham County, VA",13170,0,0.021336371,0.978663629,0.346,0.329,16869,0.6758,0.6974,0.2437,0.7725,0.7614,"Buckingham County, VA",Q3,FALSE,0.5024
51031,VA,"Campbell County, VA",33478,0.013620885,0.181462453,0.804916662,0.38,0.357,55518,0.4152,0.3567,0.4458,0.5581,0.4365,"Campbell County, VA",Q2,FALSE,0.3861
51033,VA,"Caroline County, VA",22800,0.001052632,0.130789474,0.868157895,0.285,0.288,31181,0.399,0.3064,0.4209,0.7537,0.3901,"Caroline County, VA",Q2,FALSE,0.3435
51035,VA,"Carroll County, VA",27059,0,0.027273735,0.972726265,0.577,0.55,29126,0.2797,0.5861,0.3016,0.1225,0.1114,"Carroll County, VA",Q2,FALSE,0.41485000000000005
51036,VA,"Charles City County, VA",5762,0.005900729,0.05102395,0.943075321,0.34,0.339,6760,0.2685,0.3945,0.1934,0.8988,0.09,"Charles City County, VA",Q2,FALSE,0.30375
51037,VA,"Charlotte County, VA",12023,8.3174e-5,0.047325959,0.952590868,0.294,0.282,11563,0.7436,0.6172,0.86,0.6885,0.6344,"Charlotte County, VA",Q3,FALSE,0.5128
51041,VA,"Chesterfield County, VA",145827,0.134714422,0.222695386,0.642590192,0.243,0.236,366019,0.2943,0.2421,0.6452,0.7929,0.111,"Chesterfield County, VA",Q2,FALSE,0.26515
51043,VA,"Clarke County, VA",10792,0,0.150852483,0.849147517,0.443,0.428,14882,0.0598,0.0926,0.098,0.4445,0.0916,"Clarke County, VA",Q1: Least vulnerable,FALSE,0.2439
